bandwidth,computation_nodes,energy_consumption
15.0,1.7033694783036721,0.5372759496072067
29.0,1.2693810391838238,1.1107105762067249
126.0,1.7443694361652025,0.15307193936772726
16.0,1.6495417636939438,0.49767530137329696
76.0,1.2405017722839637,1.3997688755590465
103.0,1.6173695692324743,1.1898829612064334
40.0,1.5994356286635383,0.5408812440813934
123.0,1.306009779053729,1.2785313677518175
101.0,1.8864011770160887,1.7188609133556534
39.0,1.3056584758388061,0.11299751935612204
23.0,1.3702539996238894,1.7116385036656159
56.0,1.3948773185330912,1.4962787899764538
105.0,9.22851309309752,0.7805010330359837
60.0,6.499304651412837,0.4109589996235631
92.0,7.172713125628372,2.0144261444135623
85.0,9.44682760124311,0.7731890902252535
96.0,6.278220595294964,0.2854916867602958
22.0,7.157551854408428,0.293432753666928
60.0,9.465934667021079,1.7949887326949197
58.0,8.542737777057601,1.3074520627337822
97.0,7.421082800910086,1.7142565465487605
94.0,9.746618350849976,1.5594635733876359
80.0,8.539913152788241,1.1724561829094016
60.0,6.653609975047713,2.0462315279587413
100.0,9.701564718484871,0.8570687544167069
796.0,1.7530756760888622,1.204081262546454
608.0,1.2519528791605148,1.7588093285059898
616.0,1.441281265724562,1.3370395047284922
783.0,2.03720068576856,1.8234138006215546
701.0,1.7209825318243681,1.2547042905135242
636.0,1.7071370572204667,1.509143672429847
743.0,1.2712902584633818,0.19164876731132444
709.0,1.8217151928174837,0.5557965513030937
656.0,1.439340555654437,0.6787759272042143
726.0,1.1521649193799415,0.25958395384725497
628.0,1.051828012967208,0.5655817727220603
774.0,1.1759802018946952,0.3020028588194582
697.0,6.254110824607828,0.6559472062201842
664.0,7.872199551138709,1.3713688885288005
602.0,9.443118808937992,0.8296643579401685
737.0,6.458206971934747,0.8403619342337653
687.0,9.074394930629783,0.5190140615429754
716.0,7.73906100267642,0.6339556440982267
784.0,8.888368245239644,1.973309175424988
645.0,8.002344452201193,1.3960707704931872
760.0,6.42564329119082,1.3182620113339765
755.0,8.555797979464021,0.44227729639619395
641.0,7.495655410364591,1.5582535959006985
735.0,9.114505914522233,0.42680498752385676
725.0,8.395778337840916,0.8589108835152955
