bandwidth,computation_nodes,energy_consumption
15.0,1.7033694783036721,0.8403619342337653
29.0,1.2693810391838238,0.5190140615429754
126.0,1.7443694361652025,0.6339556440982267
16.0,1.6495417636939438,1.973309175424988
76.0,1.2405017722839637,1.3960707704931872
103.0,1.6173695692324743,1.3182620113339765
40.0,1.5994356286635383,0.44227729639619395
123.0,1.306009779053729,1.5582535959006985
101.0,1.8864011770160887,0.42680498752385676
39.0,1.3056584758388061,0.8589108835152955
23.0,1.3702539996238894,2.0790467012731906
56.0,1.3948773185330912,1.3799995197081858
105.0,1.8878411006018183,1.2138994875492926
60.0,1.1373087791385303,1.4692285019797493
92.0,1.3224961095478023,1.7857038403796193
85.0,1.947877590341855,1.6519998230924897
96.0,1.076510663706115,0.5580961439282087
22.0,1.3183267599623179,0.16420048780807553
60.0,1.9531320334307967,0.7309060961181638
58.0,1.6992528886908402,0.6354817519514054
97.0,1.3907977702502736,0.5219656871726529
94.0,2.0303200464837436,1.985819428670109
80.0,1.6984761170167664,1.8527352529453378
60.0,1.1797427431381213,0.7293557615969558
100.0,9.701564718484871,1.4108773305897602
119.0,8.738457003959498,0.8912638021213285
117.0,6.223751790197136,1.929095179481087
46.0,7.261812192236327,1.0177037051747977
84.0,9.65254449674218,0.6297603329961049
95.0,7.258711523193911,0.5932550153879669
94.0,9.53873261554681,1.2227362683263017
43.0,7.05952066599221,0.6254832170458705
107.0,8.15590915866916,1.2691719804470811
63.0,9.591291534409908,1.895645767204954
29.0,9.989303111956644,0.8988010102807945
18.0,6.363637648695176,0.5386415183145666
32.0,6.611365277393045,2.0950752129902206
20.0,7.688639867198736,1.1190525873529291
71.0,8.383553713444513,0.28181882434758776
122.0,9.884313510454472,0.19423275084946914
26.0,8.721133641026075,0.3192982607013183
46.0,8.14788132163518,1.3548920834061802
49.0,7.360701892124181,1.6841587287259283
104.0,7.814894825316825,0.944319933599368
76.0,7.053556203004363,0.22705541230391427
25.0,8.0307266984173,0.8632385730130735
93.0,7.193779165794531,2.0922427604801936
59.0,6.795644407058932,1.1582286901982741
111.0,8.157516120478503,2.042156755227236
88.0,9.67397397758281,1.8215594044689962
692.0,1.0214244166244155,0.12296204388563928
678.0,1.9148320822972975,1.5414436387203894
745.0,1.2649587516919565,1.4634207380531497
724.0,1.0942187972746666,1.1739406608175904
736.0,2.0757829430450676,0.6336503799050855
721.0,1.141230610949739,1.3819235971596162
735.0,1.1816396548715404,0.32310434719175285
654.0,1.4654517342209756,0.96953050133821
776.0,1.830791716299386,1.007447412658413
771.0,1.3428879204309845,2.00763185504216
732.0,1.4819100923059545,1.8517058807563882
616.0,1.2726961750326087,0.6267781015021815
658.0,1.6471395903029566,1.1011722261005967
781.0,1.0079099228836028,0.4573037610602627
608.0,1.25183596219227,1.925255678689641
660.0,1.0779430848775189,1.8410371396735339
738.0,1.53395594906554,0.6968895828972658
746.0,2.029065664638738,1.3778989897320104
721.0,1.2672969666352971,1.3179404228763447
624.0,1.2094509057980656,0.4056785370992696
705.0,1.3897273232485092,1.6250216001503026
772.0,1.8019834344058356,1.1787580602392516
615.0,1.710797726424483,1.6572529572611165
627.0,1.3732328659344595,1.160707344390355
714.0,6.7608356337632465,0.10114379225588702
718.0,6.733952143148933,0.7483121140093462
713.0,9.69306239710405,0.1389534847716646
625.0,9.42386756987349,1.9581972325292343
603.0,9.997129873650906,1.8574437556463685
660.0,9.70546793203251,1.763331058722359
654.0,7.942564501802874,0.7150282508053228
642.0,9.609771462042195,0.2158503329883751
667.0,9.941235375118904,1.8560191984080812
673.0,9.140517427176487,1.9938988905959882
800.0,9.829270563438692,0.27130690413575753
639.0,8.873633101185304,1.0719809266332276
614.0,6.870803593656699,0.23842503693676723
791.0,8.168780805497097,1.6212043305144632
722.0,6.200569349055814,1.6316688586139756
640.0,9.410879568193142,0.3567829289995256
647.0,8.031313987973673,1.0505647561974627
660.0,6.271843453503029,1.1996071869898879
745.0,9.766384508916357,0.6301132578801182
758.0,8.378076614133764,1.844866082170515
744.0,8.62949265789009,0.9462758804017738
652.0,9.738825030945709,0.5235964108841641
667.0,7.256735451182305,1.1785921775589168
676.0,8.686760891839885,1.5598621381799525
618.0,9.716073326822057,0.5023021267793918
744.0,8.484637021972372,0.7234325826017899
