bandwidth,computation_nodes,energy_consumption
15.0,1.7033694783036721,0.5372759496072067
29.0,1.2693810391838238,1.1107105762067249
126.0,1.7443694361652025,0.15307193936772726
16.0,1.6495417636939438,0.49767530137329696
76.0,1.2405017722839637,1.3997688755590465
103.0,1.6173695692324743,1.1898829612064334
40.0,1.5994356286635383,0.5408812440813934
123.0,1.306009779053729,1.2785313677518175
101.0,1.8864011770160887,1.7188609133556534
39.0,1.3056584758388061,0.11299751935612204
23.0,1.3702539996238894,1.7116385036656159
56.0,1.3948773185330912,1.4962787899764538
105.0,1.8878411006018183,0.7805010330359837
60.0,1.1373087791385303,0.4109589996235631
92.0,1.3224961095478023,2.0144261444135623
85.0,1.947877590341855,0.7731890902252535
96.0,1.076510663706115,0.2854916867602958
22.0,1.3183267599623179,0.293432753666928
60.0,1.9531320334307967,1.7949887326949197
58.0,1.6992528886908402,1.3074520627337822
97.0,1.3907977702502736,1.7142565465487605
94.0,2.0303200464837436,1.5594635733876359
80.0,1.6984761170167664,1.1724561829094016
60.0,1.1797427431381213,2.0462315279587413
100.0,9.701564718484871,0.8570687544167069
119.0,8.738457003959498,1.204081262546454
117.0,6.223751790197136,1.7588093285059898
46.0,7.261812192236327,1.3370395047284922
84.0,9.65254449674218,1.8234138006215546
95.0,7.258711523193911,1.2547042905135242
94.0,9.53873261554681,1.509143672429847
43.0,7.05952066599221,0.19164876731132444
107.0,8.15590915866916,0.5557965513030937
63.0,9.591291534409908,0.6787759272042143
29.0,9.989303111956644,0.25958395384725497
18.0,6.363637648695176,0.5655817727220603
32.0,6.611365277393045,0.3020028588194582
20.0,7.688639867198736,0.6559472062201842
71.0,8.383553713444513,1.3713688885288005
122.0,9.884313510454472,0.8296643579401685
26.0,8.721133641026075,0.8403619342337653
46.0,8.14788132163518,0.5190140615429754
49.0,7.360701892124181,0.6339556440982267
104.0,7.814894825316825,1.973309175424988
76.0,7.053556203004363,1.3960707704931872
25.0,8.0307266984173,1.3182620113339765
93.0,7.193779165794531,0.44227729639619395
59.0,6.795644407058932,1.5582535959006985
111.0,8.157516120478503,0.42680498752385676
88.0,9.67397397758281,0.8589108835152955
692.0,1.0214244166244155,2.0790467012731906
678.0,1.9148320822972975,1.3799995197081858
745.0,1.2649587516919565,1.2138994875492926
724.0,1.0942187972746666,1.4692285019797493
736.0,2.0757829430450676,1.7857038403796193
721.0,1.141230610949739,1.6519998230924897
735.0,1.1816396548715404,0.5580961439282087
654.0,1.4654517342209756,0.16420048780807553
776.0,1.830791716299386,0.7309060961181638
771.0,1.3428879204309845,0.6354817519514054
732.0,1.4819100923059545,0.5219656871726529
616.0,1.2726961750326087,1.985819428670109
658.0,1.6471395903029566,1.8527352529453378
781.0,1.0079099228836028,0.7293557615969558
608.0,1.25183596219227,1.4108773305897602
660.0,1.0779430848775189,0.8912638021213285
738.0,1.53395594906554,1.929095179481087
746.0,2.029065664638738,1.0177037051747977
721.0,1.2672969666352971,0.6297603329961049
624.0,1.2094509057980656,0.5932550153879669
705.0,1.3897273232485092,1.2227362683263017
772.0,1.8019834344058356,0.6254832170458705
615.0,1.710797726424483,1.2691719804470811
627.0,1.3732328659344595,1.895645767204954
714.0,6.7608356337632465,0.8988010102807945
718.0,6.733952143148933,0.5386415183145666
713.0,9.69306239710405,2.0950752129902206
625.0,9.42386756987349,1.1190525873529291
603.0,9.997129873650906,0.28181882434758776
660.0,9.70546793203251,0.19423275084946914
654.0,7.942564501802874,0.3192982607013183
642.0,9.609771462042195,1.3548920834061802
667.0,9.941235375118904,1.6841587287259283
673.0,9.140517427176487,0.944319933599368
800.0,9.829270563438692,0.22705541230391427
639.0,8.873633101185304,0.8632385730130735
614.0,6.870803593656699,2.0922427604801936
791.0,8.168780805497097,1.1582286901982741
722.0,6.200569349055814,2.042156755227236
640.0,9.410879568193142,1.8215594044689962
647.0,8.031313987973673,0.12296204388563928
660.0,6.271843453503029,1.5414436387203894
745.0,9.766384508916357,1.4634207380531497
758.0,8.378076614133764,1.1739406608175904
744.0,8.62949265789009,0.6336503799050855
652.0,9.738825030945709,1.3819235971596162
667.0,7.256735451182305,0.32310434719175285
676.0,8.686760891839885,0.96953050133821
618.0,9.716073326822057,1.007447412658413
744.0,8.484637021972372,2.00763185504216
